"ID","Sex","BirthYear","FinalYear","GroupSize","HelpersF","Siblings","TQ","TranslocatedF","MotherID","FatherID","DominantMaleID","AgeMother","AgeFather","DominantMaleAge","LRS1YEAR","Event","ReproLifespan"
5262,1,2008,2010,2,0,0,6986.656803,0,1821,1504,1504,5.66301369863014,8.83287671232877,8.83287671232877,0,1,0
5265,0,2008,2010,5,1,0,1920.436609,0,1790,1731,1731,5.58630136986301,5.91232876712329,5.91232876712329,0,1,0
5266,1,2007,2009,2,0,0,21357.368215,0,1170,1877,4872,10.6438356164384,4.24109589041096,1.64109589041096,0,1,0
5267,0,2007,2015,2,0,0,38969.474315,0,3518,3454,3454,2.37534246575342,3.17534246575342,3.17534246575342,3,1,4
5268,0,2007,2010,2,0,0,20690.627879,0,1438,1708,1708,8.47945205479452,6.00821917808219,6.00821917808219,1,1,1
5269,1,2008,2010,2,0,0,3723.584551,0,3451,1801,1801,3.18904109589041,5.52602739726027,5.52602739726027,1,1,1
5275,1,2008,2013,4,0,0,10733.92688,0,1803,1356,1802,6.15068493150685,11.1698630136986,6.15342465753425,2,1,2
5276,1,2008,2009,4,0,0,4735.097159,0,2963,1722,3089,4.72602739726027,7.14246575342466,3.95068493150685,0,1,0
5277,0,2008,2015,3,0,0,856.120603,0,4965,1616,1616,2,7.91780821917808,7.91780821917808,6,1,5
5278,0,2008,2009,2,0,0,27879.63391,0,1558,1744,NA,9.15068493150685,7.2027397260274,NA,0,1,0
5279,0,2008,2009,3,1,0,5214.878409,0,1361,1698,1698,10.1945205479452,7.12876712328767,7.12876712328767,0,1,0
5280,1,2008,2009,2,0,0,28459.94306,0,3505,3005,NA,3.67397260273973,4.3013698630137,NA,0,1,0
5282,0,2008,2015,4,0,0,16228.39218,0,930,3519,3519,14.3424657534247,3.16986301369863,3.16986301369863,1,1,4
5283,1,2009,2016,2,0,0,13335.61011,0,1717,1533,4954,7.43835616438356,9.41917808219178,2.7013698630137,2,1,2
5284,0,2008,2015,3,0,0,16007.83392,0,3094,1739,5170,4.18082191780822,6.2958904109589,1.03835616438356,4,1,3
5285,1,2008,2015,4,0,0,6093.822529,0,3606,1394,1394,2.83287671232877,9.86027397260274,9.86027397260274,1,1,4
5287,0,2009,2010,2,0,0,18368.90466,0,1491,1604,5008,9.52328767123288,8.25205479452055,1.87123287671233,0,1,0
5288,0,2009,2010,3,0,0,18086.95001,0,3606,1869,1394,3.46849315068493,5.4958904109589,10.4958904109589,0,1,0
5290,1,2008,2014,2,0,0,5899.22295,0,5079,1867,1539,2.24657534246575,5.18356164383562,9.09315068493151,2,1,3
5291,1,2008,2018,2,0,0,16659.21303,0,1043,3696,1682,13.2821917808219,3.88219178082192,6.87397260273973,NA,1,NA
5292,1,2008,2020,2,0,1,40297.32689,0,3022,1682,3696,4.91232876712329,6.95890410958904,3.96712328767123,NA,0,NA
5293,0,2008,2009,2,0,1,40297.32689,0,3022,3696,3696,4.91232876712329,3.96712328767123,3.96712328767123,0,1,0
5313,0,2009,2011,2,0,0,22862.35924,1,4964,1762,1607,2.60821917808219,6.63835616438356,7.93424657534247,NA,0,NA
5314,1,2009,2010,2,0,0,8258.458861,0,1821,1504,1504,6.50958904109589,9.67945205479452,9.67945205479452,0,1,0
5315,0,2009,2011,2,0,0,6990.897668,1,3449,4897,4897,3.86575342465753,2.52602739726027,2.52602739726027,NA,0,NA
5316,1,2009,2011,2,0,0,17204.0503,1,1824,4967,4967,5.53698630136986,2.24383561643836,2.24383561643836,NA,0,NA
5317,1,2009,2010,3,1,0,19771.41676,0,4973,1868,1868,2.42191780821918,5.72328767123288,5.72328767123288,0,1,0
5319,0,2009,2020,2,0,0,13372.15844,0,4868,1886,1886,2.92876712328767,6.68493150684932,6.68493150684932,NA,0,NA
5320,0,2008,2013,6,1,0,7553.768545,0,5263,1795,1029,0.189041095890411,5.91232876712329,12.0109589041096,2,1,3
5321,1,2009,2019,2,0,0,7888.830854,0,3453,1744,1744,4.42465753424658,7.51506849315069,7.51506849315069,NA,0,NA
5322,1,2008,2009,2,0,0,4446.86077,0,3453,1744,1744,4.01369863013699,7.1041095890411,7.1041095890411,0,1,0
5323,0,2009,2013,2,0,1,8076.000415,0,3002,1581,1581,5.24931506849315,8.9041095890411,8.9041095890411,0,1,1
5324,0,2009,2013,2,0,1,8076.000415,0,3002,1581,1581,5.24931506849315,8.9041095890411,8.9041095890411,3,1,3
5325,1,2009,2010,2,0,0,16169.40043,0,5075,5000,5000,2.27671232876712,2.36438356164384,2.36438356164384,0,1,0
5326,0,2009,2010,3,1,0,8066.224975,0,4935,3486,4948,2.50684931506849,3.72602739726027,2.38904109589041,0,1,0
5327,1,2009,2010,4,1,0,7097.95063,0,3086,4829,4829,4.36438356164384,2.86575342465753,2.86575342465753,0,1,0
5333,1,2009,2014,3,1,0,30018.11545,0,1857,3618,3618,5.74520547945205,4.49315068493151,4.49315068493151,7,1,5
5335,1,2008,2011,3,0,0,21663.17422,1,4896,2990,2990,2.25479452054795,4.67123287671233,4.67123287671233,NA,0,NA
5336,0,2009,2010,3,1,0,13480.03352,0,1042,1577,1577,12.8438356164384,9.09041095890411,9.09041095890411,1,1,1
5337,0,2009,2017,4,1,0,10197.17078,0,4936,1710,1710,2.65753424657534,6.98356164383562,6.98356164383562,2,1,4
5338,1,2009,2013,2,0,0,6792.740497,0,1798,2974,2974,5.73424657534247,5.18356164383562,5.18356164383562,1,1,1
5339,0,2009,2012,2,0,0,11699.50247,0,1826,1499,1499,5.80821917808219,9.8027397260274,9.8027397260274,0,1,0
5341,0,2008,2013,3,0,0,15079.27215,0,1854,1029,1029,5.33424657534247,12.5013698630137,12.5013698630137,0,1,1
5343,1,2009,2010,4,1,1,32912.42817,0,3086,1729,4829,4.78904109589041,7.93424657534247,3.29041095890411,0,1,0
5447,1,2009,2014,2,0,0,12107.66849,0,2989,1731,4887,5.17534246575342,6.80547945205479,2.76164383561644,1,1,1
5448,0,2009,2010,3,1,0,24890.57625,0,1753,4860,3612,7.32054794520548,3.01917808219178,3.68493150684932,0,1,0
5450,0,2009,2015,2,0,0,19756.55533,0,3490,3615,3087,4.20821917808219,3.70684931506849,4.75342465753425,1,1,1
5452,0,2009,2020,2,0,0,17177.16674,0,3695,1869,1869,3.69315068493151,5.86301369863014,5.86301369863014,NA,0,NA
5453,1,2009,2015,4,1,1,32912.42817,0,1763,1729,4829,7.16438356164384,7.93150684931507,3.28767123287671,1,1,1
5455,0,2009,2010,4,1,0,14363.7138,0,1765,1752,1752,7.03561643835616,6.84657534246575,6.84657534246575,0,1,0
5456,1,2009,2019,2,0,0,56126.3765,0,4958,4888,4888,2.73972602739726,2.99178082191781,2.99178082191781,NA,0,NA
5457,0,2009,2011,2,0,0,69486.62608,1,4883,3458,5254,2.8,4.26575342465753,0.956164383561644,NA,0,NA
5458,0,2009,2010,2,0,0,24585.39595,0,3574,4866,4866,4.01643835616438,3.75068493150685,3.75068493150685,0,1,0
5459,0,2009,2010,3,1,0,16704.34171,0,3606,1494,1394,4.01643835616438,10.0767123287671,11.0438356164384,0,1,0
5461,0,2009,2010,3,1,0,16335.66031,0,1438,1708,1708,10.1452054794521,7.67397260273973,7.67397260273973,0,1,0
5462,1,2009,2015,3,1,0,10866.61405,0,1532,911,911,10.0082191780822,15.2602739726027,15.2602739726027,3,1,5
5465,0,2009,2018,3,1,0,12829.22912,0,3444,4887,1731,4.65479452054795,3.06575342465753,7.10958904109589,NA,1,NA
5497,1,2009,2011,3,1,0,16335.66031,1,1438,1708,1708,10.3287671232877,7.85753424657534,7.85753424657534,NA,0,NA
5498,1,2009,2015,2,0,0,17558.2544,0,4868,1886,1886,3.4958904109589,7.25205479452055,7.25205479452055,2,1,2
5499,1,2009,2011,2,0,0,15295.294256,0,3451,1801,1801,4.69315068493151,7.03013698630137,7.03013698630137,0,1,0
5507,1,2009,2010,2,0,0,25087.20779,0,3094,1553,5170,5.19452054794521,10.1260273972603,2.05205479452055,0,1,0
5508,1,2009,2014,4,1,0,9797.576001,0,4896,2990,2990,3.25479452054795,5.67123287671233,5.67123287671233,3,1,4
5509,1,2010,2013,3,1,0,34465.355225,0,5123,1577,1577,2.72328767123288,9.94794520547945,9.94794520547945,0,1,0
5510,1,2009,2011,2,0,0,19756.55533,0,3490,3087,3087,4.65753424657534,5.2027397260274,5.2027397260274,0,1,0
5511,0,2010,2017,2,0,0,118540.8113825,0,4863,1762,1762,3.97260273972603,7.4958904109589,7.4958904109589,3,1,7
5513,1,2009,2019,3,1,0,19771.41676,0,4973,2990,1868,2.96712328767123,5.66575342465753,6.26849315068493,NA,0,NA
5514,0,2009,2018,3,1,0,17165.74838,0,5320,1029,1029,1.39452054794521,13.4054794520548,13.4054794520548,NA,1,NA
5515,1,2009,2011,4,1,0,14363.7138,1,2985,1897,1752,6.02191780821918,6.16164383561644,7.24383561643836,NA,0,NA
5516,0,2009,2011,2,0,0,11238.2182,1,1864,1542,1542,6.2986301369863,10.1452054794521,10.1452054794521,NA,0,NA
5517,0,2009,2016,2,0,0,17862.12267,0,5267,4829,2960,1.8986301369863,3.55890410958904,6.13150684931507,5,1,6
5518,0,2009,2015,2,0,0,7189.725809,0,3590,1750,4854,4.21643835616438,7.27671232876712,3.51232876712329,4,1,4
5519,1,2009,2010,2,0,0,28598.61675,0,5147,5159,5159,2.18904109589041,2.07397260273973,2.07397260273973,0,1,0
5521,0,2009,2020,2,0,0,22862.35924,0,4964,1607,1607,3.05479452054795,8.38082191780822,8.38082191780822,NA,0,NA
5522,1,2009,2016,2,0,1,13280.46971,0,1757,1616,1523,8.15342465753425,8.99452054794521,10.4246575342466,8,1,5
5523,1,2009,2019,2,0,1,13280.46971,0,1757,1616,1523,8.15342465753425,8.99452054794521,10.4246575342466,NA,0,NA
5524,0,2009,2017,2,0,0,14395.74816,0,3608,1553,1553,4.21369863013699,10.1315068493151,10.1315068493151,4,1,7
5525,0,2009,2014,2,0,0,12890.48098,0,5163,5072,5072,2.49315068493151,2.57808219178082,2.57808219178082,2,1,3
5526,1,2009,2011,2,0,0,18094.57839,1,4941,3615,3615,2.75890410958904,3.83287671232877,3.83287671232877,NA,0,NA
5528,1,2009,2015,2,0,0,16927.42483,0,4960,4872,4872,3.09315068493151,3.56164383561644,3.56164383561644,1,1,1
5530,0,2009,2019,3,1,0,23130.11951,0,3594,5197,5197,4.27123287671233,1.54246575342466,1.54246575342466,NA,0,NA
5531,0,2009,2011,3,0,0,18946.3728,1,4965,1616,1616,2.77534246575342,8.69315068493151,8.69315068493151,NA,0,NA
5532,0,2009,2011,3,0,0,18946.3728,1,4965,1616,1616,3.11232876712329,9.03013698630137,9.03013698630137,NA,0,NA
5533,0,2010,2011,2,0,0,45062.10933,0,1361,1698,1698,11.6027397260274,8.53698630136986,8.53698630136986,1,1,1
5534,0,2010,2015,3,1,0,13986.29174,0,2963,3089,3089,6.16164383561644,5.38630136986301,5.38630136986301,0,1,0
5535,0,2009,2010,2,0,0,11537.20658,0,2968,5240,5240,6.15890410958904,1.65205479452055,1.65205479452055,0,1,0
5536,0,2010,2014,5,0,0,24534.51376,0,1763,3093,4829,7.80821917808219,5.40821917808219,3.93150684931507,1,1,2
5537,0,2009,2019,4,1,0,7531.912884,0,1669,1881,1897,8.34520547945205,6.26575342465753,6.19452054794521,NA,0,NA
5538,1,2009,2010,2,0,0,32074.585755,0,3567,1604,1604,4.96712328767123,9.0986301369863,9.0986301369863,0,1,0
5539,1,2009,2011,2,0,0,28674.850004,1,4961,5167,5167,3.17534246575342,2.16164383561644,2.16164383561644,NA,0,NA
5540,1,2010,2011,3,1,0,11302.76178,1,4965,1616,1616,3.81917808219178,9.73698630136986,9.73698630136986,NA,0,NA
5541,1,2009,2010,2,0,0,21505.067175,0,1854,1543,1029,6.31232876712329,10.6876712328767,13.4794520547945,0,1,0
5542,0,2010,2013,2,0,0,43677.5552,0,3569,2966,3456,4.96438356164384,6.42191780821918,6.12602739726027,0,1,0
5543,0,2010,2020,2,0,0,19981.03607,0,4917,4860,5144,3.92876712328767,4.23835616438356,2.94246575342466,NA,0,NA
5545,0,2010,2020,3,0,0,11237.16527,0,2989,1710,4887,6.41095890410959,8.20821917808219,3.9972602739726,NA,0,NA
5547,1,2010,2019,3,1,1,19515.71427,0,5217,1869,5116,2.22191780821918,7.02465753424658,3.66575342465753,NA,0,NA
5549,0,2009,2019,3,1,0,34465.355225,0,5123,4934,1577,2.48493150684931,3.27671232876712,9.70958904109589,NA,0,NA
5550,1,2010,2011,2,0,0,16440.48714,1,4896,1881,2990,3.99178082191781,6.97534246575342,6.40821917808219,NA,0,NA
5551,1,2010,2011,2,0,0,24896.5355,1,3567,1604,1604,5.64657534246575,9.77808219178082,9.77808219178082,NA,0,NA
5553,0,2010,2011,2,0,0,40723.25029,1,4863,1762,1762,4.30684931506849,7.83013698630137,7.83013698630137,NA,0,NA
5554,1,2010,2011,3,0,0,22737.04421,1,5268,2991,2991,2.65205479452055,6.72054794520548,6.72054794520548,NA,0,NA
5557,1,2010,2012,2,0,0,9633.054806,0,3462,3093,3093,5.32876712328767,5.78630136986301,5.78630136986301,0,1,0
5559,1,2010,2019,2,0,0,33984.382755,0,1716,1877,4892,7.46849315068493,6.28767123287671,3.3972602739726,NA,0,NA
5561,1,2010,2011,2,0,0,37658.52934,1,3517,5333,5333,4.98082191780822,1.19452054794521,1.19452054794521,NA,0,NA
5562,0,2010,2012,3,1,0,18319.98724,0,1605,4939,4939,9.4958904109589,3.98356164383562,3.98356164383562,0,1,1
5564,0,2010,2014,2,0,0,30174.05741,0,5224,1881,1881,2.24383561643836,7.01095890410959,7.01095890410959,1,1,1
5573,0,2010,2011,2,0,0,15497.70992,1,5168,1031,1031,2.21643835616438,13.558904109589,13.558904109589,NA,0,NA
5574,0,2010,2011,3,0,0,9998.066293,1,5324,1494,1869,1.49041095890411,11.0904109589041,7.05753424657534,NA,0,NA
5575,0,2010,2016,2,1,0,13877.69602,0,5168,1731,NA,2.82465753424658,8.08493150684932,NA,1,1,2
5581,1,2010,2011,2,0,0,7328.466712,0,1491,5285,5285,11.2630136986301,2.37808219178082,2.37808219178082,0,1,0
5582,1,2010,2015,3,1,1,17114.32477,0,3516,2991,1802,5.55616438356164,6.94520547945205,8.24657534246575,0,1,0
5584,0,2010,2015,3,1,0,45688.31649,0,3086,5204,5204,6.02465753424658,2.45205479452055,2.45205479452055,0,1,0
5585,1,2011,2013,2,0,0,67143.48381,0,5164,2966,2966,3.44383561643836,7.09315068493151,7.09315068493151,0,1,0
5586,1,2010,2014,3,1,1,17114.32477,0,1803,1802,1802,8.23013698630137,8.23287671232877,8.23287671232877,0,1,0
5587,1,2010,2012,2,0,0,17869.59165,0,3518,3454,3454,5.26027397260274,6.06027397260274,6.06027397260274,0,1,0
5588,1,2010,2016,4,1,0,36751.61124,0,4964,911,1607,4.03287671232877,16.4547945205479,9.35890410958904,4,1,3
5589,0,2010,2017,2,0,0,43718.43547,0,3085,1729,1729,6.02739726027397,9.16986301369863,9.16986301369863,3,1,6
5590,1,2011,2020,4,1,0,73533.57595,0,5517,3093,2960,1.2958904109589,6.33150684931507,7.42739726027397,NA,0,NA
5591,1,2010,2011,2,0,0,14677.37892,1,5163,5072,5072,3.46027397260274,3.54520547945205,3.54520547945205,NA,0,NA
5592,0,2010,2012,4,1,0,18811.66026,0,1605,3519,4939,9.98904109589041,5.23561643835616,4.47671232876712,0,1,0
5593,0,2010,2012,3,1,0,19515.71427,0,5217,1494,5116,2.45753424657534,11.2931506849315,3.9013698630137,0,1,0
5594,1,2011,2012,4,0,0,11847.20943,0,3606,3458,5497,5.56164383561644,6.05479452054795,1.36164383561644,0,1,0
5595,1,2011,2019,4,1,0,21921.25621,0,1707,1604,1710,9.2027397260274,10.3232876712329,8.78356164383562,NA,0,NA
5596,0,2010,2020,3,0,1,13305.06962,0,3596,5292,1877,5.20821917808219,1.95616438356164,7.12602739726027,NA,0,NA
5597,0,2010,2019,3,0,0,29681.02248,0,1716,1877,4892,8.3041095890411,7.12328767123288,4.23287671232877,NA,0,NA
5598,0,2010,2016,3,0,0,25305.22395,0,1826,1499,1499,6.90684931506849,10.9013698630137,10.9013698630137,3,1,4
5600,0,2011,2018,3,1,0,7623.157119,0,3451,1801,1801,5.9041095890411,8.24109589041096,8.24109589041096,NA,1,NA
5601,1,2011,2012,4,1,0,42565.27361,0,2985,5072,5513,7.41095890410959,3.95890410958904,1.38904109589041,0,1,0
5602,1,2010,2019,3,1,1,17114.32477,0,1803,1542,1802,8.23013698630137,11.1150684931507,8.23287671232877,NA,0,NA
5604,0,2010,2014,2,0,0,17585.27507,0,5284,1762,2988,1.98082191780822,8.06849315068493,6.66027397260274,2,1,3
5605,1,2010,2013,2,0,0,12532.65405,0,3002,5269,5269,6.94246575342466,2.38630136986301,2.38630136986301,0,1,0
5606,1,2010,2016,3,0,0,9998.066293,0,5324,3458,1869,1.69315068493151,5.72602739726027,7.26027397260274,0,1,1
5607,0,2010,2014,2,0,0,10870.87289,0,1580,1542,3643,10.4191780821918,11.1205479452055,5.1013698630137,0,1,0
5608,0,2010,2014,2,0,0,19768.05098,0,4958,4888,4888,3.96986301369863,4.22191780821918,4.22191780821918,1,1,1
5610,0,2010,2011,3,0,0,33707.4574,1,2968,1577,5240,7.10958904109589,10.6054794520548,2.6027397260274,NA,0,NA
5611,0,2010,2019,3,0,0,20869.10557,0,4973,1868,1868,3.94520547945205,7.24657534246575,7.24657534246575,NA,0,NA
5612,1,2010,2019,2,0,0,16505.09486,0,1827,1744,4934,7.88219178082192,9.16164383561644,4.17260273972603,NA,0,NA
5613,0,2010,2016,2,0,0,17869.59165,0,3518,3486,3454,4.90958904109589,5.05753424657534,5.70958904109589,2,1,4
5614,1,2010,2013,3,0,0,29769.57144,0,3094,5170,5170,6.16986301369863,3.02739726027397,3.02739726027397,1,1,1
5615,0,2011,2012,2,0,0,56049.43669,0,3490,3087,3087,5.96986301369863,6.51506849315069,6.51506849315069,0,1,0
5616,0,2010,2013,3,0,1,13305.06962,0,3596,1877,1877,5.1972602739726,7.11506849315068,7.11506849315068,0,1,1
5618,0,2011,2013,2,0,0,35216.96482,0,1438,1708,1708,11.772602739726,9.3013698630137,9.3013698630137,0,1,0
5624,1,2011,2020,2,0,0,164035.995,0,5533,5167,5167,1.07397260273973,3.4958904109589,3.4958904109589,NA,0,NA
5625,0,2010,2015,2,0,0,57045.65907,0,5531,4957,4957,1.29041095890411,4.07671232876712,4.07671232876712,3,1,2
5626,1,2010,2020,3,1,0,11017.20092,0,3595,5249,5292,5.23013698630137,2.95616438356164,1.9972602739726,NA,0,NA
5630,0,2011,2020,2,0,0,16043.08771,0,5319,1881,5335,2.01917808219178,7.61369863013699,2.37534246575342,NA,0,NA
5631,1,2010,2013,2,0,0,14677.37892,0,5163,5072,5072,3.53150684931507,3.61643835616438,3.61643835616438,0,1,0
5633,0,2010,2019,2,0,1,6729.137015,0,3022,3696,3696,6.96438356164384,6.01917808219178,6.01917808219178,NA,0,NA
5634,0,2010,2017,2,0,1,6729.137015,0,3022,1616,3696,6.96986301369863,10.0712328767123,6.02465753424658,6,1,6
5635,0,2010,2020,3,0,0,25305.22395,0,1826,911,1499,7.35890410958904,16.5808219178082,11.3534246575342,NA,0,NA
5636,0,2010,2012,2,0,0,24957.17595,0,5336,5290,5290,1.60547945205479,2.13698630136986,2.13698630136986,0,1,0
5637,0,2011,2012,3,1,0,8035.332835,0,5324,1494,1869,2.43287671232877,12.0328767123288,8,0,1,0
5638,1,2011,2016,2,0,0,7308.140704,0,1617,1801,1494,10.8191780821918,8.43013698630137,11.8109589041096,1,1,2
5639,1,2011,2019,3,0,0,17401.72312,0,5242,1489,1489,2.83835616438356,11.8054794520548,11.8054794520548,NA,0,NA
5640,0,2010,2019,2,0,0,13703.42564,0,3453,1744,1744,6.12328767123288,9.21369863013699,9.21369863013699,NA,0,NA
5641,0,2011,2017,3,0,0,102680.0184,0,3517,5077,5333,5.65753424657534,3.93424657534247,1.87123287671233,3,1,4
5642,0,2010,2015,2,0,0,28504.919,0,1852,3456,5071,7.29315068493151,6.47671232876712,3.54794520547945,0,1,0
5643,1,2010,2017,2,0,0,8163.64361,0,5277,5240,4933,2.12328767123288,2.66849315068493,4.23835616438356,3,1,5
5644,0,2011,2020,4,1,0,27629.34673,0,5277,4933,4933,2.53424657534247,4.64931506849315,4.64931506849315,NA,0,NA
5648,0,2011,2013,4,1,0,27629.34673,0,5277,4933,4933,2.7041095890411,4.81917808219178,4.81917808219178,0,1,0
5650,1,2011,2014,2,0,0,8529.269203,0,5132,2974,5498,4.62739726027397,7.53424657534247,1.83835616438356,1,1,1
5652,0,2011,2016,2,0,0,14499.22148,0,5075,5000,5000,4.11506849315068,4.2027397260274,4.2027397260274,1,1,2
5653,0,2011,2013,3,0,0,14287.26725,0,3462,2966,3093,6.33150684931507,7.46849315068493,6.78904109589041,0,1,0
5655,1,2011,2013,2,0,0,24669.84982,0,5119,5235,5235,3.41917808219178,2.62191780821918,2.62191780821918,0,1,0
5657,0,2011,2020,3,0,0,43888.0765,0,3567,5285,1604,6.67123287671233,3.18904109589041,10.8027397260274,NA,0,NA
5658,0,2011,2015,2,0,0,31038.41371,0,4999,5072,5526,4.4027397260274,4.23287671232877,1.9972602739726,0,1,0
5678,0,2011,2014,2,0,0,19768.05098,0,4958,4888,4888,4.17260273972603,4.42465753424658,4.42465753424658,0,1,0
5682,1,2011,2013,2,0,0,91327.50016,0,5320,1762,1762,3.07397260273973,8.77808219178082,8.77808219178082,0,1,0
5683,0,2010,2020,3,0,0,62380.54809,0,5162,5077,5077,3.67671232876712,3.4,3.4,NA,0,NA
5685,0,2011,2013,2,0,0,25204.59602,0,5284,5539,5539,2.7013698630137,1.58904109589041,1.58904109589041,0,1,1
5686,0,2011,2013,5,1,0,21570.50586,0,5217,5000,5116,3.16438356164384,4.75890410958904,4.60821917808219,0,1,0
5687,1,2011,2012,2,0,0,13670.51203,0,5457,5285,5285,2.3041095890411,3.24383561643836,3.24383561643836,0,1,0
5748,0,2011,2015,2,0,0,31376.00397,0,3608,5237,5237,5.92328767123288,3.16986301369863,3.16986301369863,0,1,0
5749,0,2011,2018,2,0,0,84333.18994,0,4971,4902,4902,4.68493150684932,4.93972602739726,4.93972602739726,NA,1,NA
5750,0,2011,2015,4,1,0,92085.58433,0,1826,3456,1499,7.98356164383562,7.13698630136986,11.9780821917808,1,1,1
5760,0,2010,2011,3,1,0,2990.212643,1,2978,3089,3089,7.52602739726027,6.11232876712329,6.11232876712329,NA,0,NA
5764,1,2011,2015,3,1,0,50296.60333,0,5452,5334,5334,2.36712328767123,2.6027397260274,2.6027397260274,0,1,1
5765,1,2011,2013,2,0,0,16043.08771,0,5319,5335,5335,2.5972602739726,2.95342465753425,2.95342465753425,0,1,0
5766,0,2011,2015,3,1,0,20777.7387,0,5337,5508,5508,2.38356164383562,1.87397260273973,1.87397260273973,2,1,2
5767,1,2011,2012,2,0,0,9596.9465325,0,5524,4860,4860,2.03561643835616,5.55616438356164,5.55616438356164,0,1,0
5768,1,2011,2012,3,1,0,47765.0493,0,4917,5144,5144,5.16438356164384,4.17808219178082,4.17808219178082,0,1,0
5769,0,2011,2015,2,0,0,32559.81754,0,5450,5614,5614,2.34246575342466,0.904109589041096,0.904109589041096,1,1,1
5771,0,2011,2012,2,0,0,16874.515345,0,4999,5513,5655,4.78904109589041,2.04931506849315,0.882191780821918,0,1,0
5772,0,2011,2013,2,0,0,42700.41813,0,1415,4890,4890,13.2082191780822,5.22191780821918,5.22191780821918,0,1,0
5773,0,2011,2013,2,0,0,26671.98267,0,5511,2974,2974,1.58356164383562,7.74794520547945,7.74794520547945,0,1,0
5774,1,2011,2015,4,1,1,166285.9377,0,1763,3456,5557,9.42739726027397,7.41095890410959,1.24109589041096,0,1,0
5775,1,2011,2015,3,0,0,27315.92288,0,1716,5334,4892,9.31232876712329,2.63561643835616,5.24109589041096,2,1,1
5776,1,2011,2020,2,0,0,8529.269203,0,5132,5121,5498,4.44109589041096,3.82739726027397,1.65205479452055,NA,0,NA
5777,0,2011,2013,3,0,1,26439.56245,0,3517,5333,5333,6.35068493150685,2.56438356164384,2.56438356164384,0,1,0
5778,0,2011,2013,3,0,1,26439.56245,0,3517,5333,5333,6.35068493150685,2.56438356164384,2.56438356164384,0,1,0
5779,1,2011,2020,2,0,0,47704.52886,0,5514,5321,5321,1.23835616438356,1.8958904109589,1.8958904109589,NA,0,NA
5780,1,2011,2015,2,0,0,19198.296665,0,3490,3087,3087,6.74520547945205,7.29041095890411,7.29041095890411,2,1,1
5782,1,2011,2013,2,0,0,84681.689,0,5162,5077,5077,4.43013698630137,4.15342465753425,4.15342465753425,0,1,0
5783,1,2011,2013,4,1,0,37525.65021,0,4965,1616,1616,5,10.9178082191781,10.9178082191781,0,1,0
5784,1,2011,2012,2,0,0,13626.1809,0,5341,5522,5522,2.91780821917808,2.00547945205479,2.00547945205479,0,1,0
5785,1,2011,2012,2,0,0,20666.990972,0,3453,5523,5523,7.18082191780822,2.09041095890411,2.09041095890411,0,1,0
5786,1,2011,2012,4,1,1,166285.9377,0,1763,2966,5557,9.46849315068493,7.74794520547945,1.28219178082192,0,1,0
5787,1,2011,2012,3,0,0,29098.73664,0,5616,1499,3456,1.14246575342466,12.3780821917808,7.53698630136986,0,1,0
5820,1,2012,2017,2,0,0,15078.9547255,0,4904,5447,5283,5.53424657534247,2.81369863013699,3.09041095890411,8,1,3
5821,1,2012,2019,3,0,0,36718.90675,0,3596,5249,1877,6.52876712328767,4.23561643835616,8.44657534246575,NA,0,NA
5822,1,2012,2019,3,1,0,17273.86153,0,5604,1729,1607,1.4986301369863,10.6739726027397,10.8630136986301,NA,0,NA
5823,0,2012,2020,2,0,0,12840.967925,0,5163,5072,5072,4.79452054794521,4.87945205479452,4.87945205479452,NA,0,NA
5824,0,2012,2013,3,1,0,35832.287025,0,5573,5554,5585,2.1041095890411,1.5041095890411,0.884931506849315,0,1,0
5825,0,2012,2016,3,0,1,18760.47241,0,5517,3093,2960,2.26027397260274,7.2958904109589,8.39178082191781,1,1,1
5826,1,2011,2019,2,0,0,12068.65142,0,3491,1616,5290,6.42191780821918,10.9150684931507,2.98630136986301,NA,0,NA
5828,1,2011,2013,2,0,0,21286.15148,0,3002,1801,5528,7.87945205479452,8.84931506849315,1.9041095890411,1,1,1
5829,1,2012,2020,2,0,0,28144.03378,0,3085,3456,1729,7.47945205479452,7.83835616438356,10.6219178082192,NA,0,NA
5830,0,2011,2012,2,0,0,22271.03659,0,5195,5591,4972,3.58082191780822,0.93972602739726,4.96438356164384,0,1,0
5833,0,2011,2019,2,0,0,56049.43669,0,3490,3087,3087,6.26027397260274,6.80547945205479,6.80547945205479,NA,0,NA
5834,1,2012,2015,3,0,1,18760.47241,0,5267,3093,2960,4.16438356164384,7.3013698630137,8.3972602739726,2,1,2
5835,1,2011,2015,2,0,0,67143.48381,0,5164,2966,2966,4.01095890410959,7.66027397260274,7.66027397260274,1,1,1
5837,1,2011,2018,2,0,0,25204.59602,0,5284,5539,5539,2.9972602739726,1.88493150684932,1.88493150684932,NA,1,NA
5838,0,2012,2020,2,0,0,31600.60527,0,5128,5583,5583,4.54520547945206,1.33424657534247,1.33424657534247,NA,0,NA
5839,1,2012,2017,3,0,0,23263.83656,0,1824,5679,5679,8.76986301369863,1.32876712328767,1.32876712328767,2,1,2
5842,0,2012,2015,2,0,0,14662.04332,0,3595,1877,5292,6.37534246575343,8.31232876712329,3.14246575342466,1,1,1
5843,0,2012,2018,4,1,0,47857.97964,0,5125,5508,5513,4.40821917808219,2.16712328767123,2.17260273972603,NA,1,NA
